SW2,ElevRaw,waterStage,flowm3s
2023-01-14 02:00:00,145.69909741167413,149.09909741167414,14.527600474170574
2023-01-14 03:00:00,145.75209141847392,149.15209141847393,16.602946078490977
2023-01-14 04:00:00,145.80874746833913,149.20874746833914,18.945241731002838
2023-01-14 05:00:00,145.85314758166913,149.25314758166914,20.639191410262164
2023-01-14 06:00:00,145.89527965873356,149.29527965873356,22.56438248096528
2023-01-14 07:00:00,145.92913781966217,149.32913781966218,23.287077415921885
2023-01-14 08:00:00,145.93975591259277,149.33975591259278,23.73093749867695
2023-01-14 09:00:00,145.93589409618738,149.3358940961874,23.60355023392104
2023-01-14 10:00:00,145.955282223117,149.355282223117,24.425009815466357
2023-01-14 11:00:00,145.9533103047146,149.3533103047146,24.329685270565957
2023-01-14 12:00:00,145.951392211784,149.351392211784,24.237120578568266
2023-01-14 13:00:00,145.94201806898818,149.34201806898818,23.83835010992297
2023-01-14 14:00:00,145.93622394885838,149.3362239488584,23.61904779738676
2023-01-14 15:00:00,145.94619986272755,149.34619986272756,23.987326902122252
2023-01-14 16:00:00,145.93110574259777,149.33110574259777,23.379068535256526
2023-01-14 17:00:00,145.91380197379098,149.313801973791,22.630789391434696
2023-01-14 18:00:00,145.92280008938758,149.32280008938758,22.99187617846737
2023-01-14 19:00:00,145.9137201800516,149.3137201800516,22.62704488894171
2023-01-14 20:00:00,145.90348821631719,149.3034882163172,22.160697854806784
2023-01-14 21:00:00,145.889182336447,149.289182336447,22.281360141383026
2023-01-14 22:00:00,145.8788601347196,149.2788601347196,21.80561802074844
2023-01-14 23:00:00,145.8954702367166,149.2954702367166,22.57325252863424
2023-01-15 00:00:00,145.86202817098518,149.2620281709852,21.039030639826496
2023-01-15 01:00:00,145.85909021405058,149.2590902140506,20.906398293308303
2023-01-15 02:00:00,145.8477282843152,149.2477282843152,20.396766974264725
2023-01-15 03:00:00,145.8514542548494,149.2514542548494,20.56331453833175
2023-01-15 04:00:00,145.8482462639158,149.2482462639158,20.41988637259633
2023-01-15 05:00:00,145.8317403840456,149.2317403840456,19.68855580372276
2023-01-15 06:00:00,145.8161985449742,149.21619854497422,19.262603552752335
2023-01-15 07:00:00,145.81711064470463,149.21711064470463,19.30159964507319
2023-01-15 08:00:00,145.80240076936764,149.20240076936764,18.67661278514177
2023-01-15 09:00:00,145.80672673990182,149.20672673990182,18.85954344561032
2023-01-15 10:00:00,145.79420453817443,149.19420453817443,18.332015234752674
2023-01-15 11:00:00,145.79051053137462,149.19051053137463,18.17756180866511
2023-01-15 12:00:00,145.7806882163172,149.1806882163172,17.769466205848953
